,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,local_lat,local_long,dest_lat,dest_long,time arround car,time arround walk,time arround bike,length arround car,length arround walk,length arround bike,time bridge one walk,time bridge one bike,length bridge two walk,length bridge two bike,location type,destination type,time bridge two walk,time bridge two bike,length bridge one walk,length bridge one bike
434,434,434,434,39.06780556,-77.12466667,39.05738889,-77.11919444,351.9,1196.2,492.8,2216.7,1661.4,1841.3,2187.1,1182.9,1829.1999999999998,2558.0,house block,restaurants,1317.0,597.5,3037.7,4494.6
435,435,435,435,39.06780556,-77.12466667,39.06419444,-77.12419444,394.2,1155.2,459.9,2817.6,1604.5,1674.0,1614.0,983.5,1033.2,1362.8000000000002,house block,restaurants,743.8,398.1,2241.6000000000004,3299.4
436,436,436,436,39.06780556,-77.12466667,39.07461111,-77.13763889,378.7,1204.1,331.1,1655.4,1672.4,1655.3,1529.5,838.6,2224.7,2287.6,house block,restaurants,1601.6999999999998,557.7,2124.2,2830.5
437,437,437,437,39.06780556,-77.12466667,39.07425,-77.13766667,369.1,1163.2,322.2,1611.3,1615.5,1611.3,1497.8,829.8000000000001,2180.6,2243.5,house block,groceries,1570.0,548.9,2080.2,2786.5
438,438,438,438,39.06780556,-77.12466667,39.06494444,-77.12786111,422.1,1304.7,528.7,3138.8,1812.1,2043.9,1437.6999999999998,843.9000000000001,874.5,892.0,house block,groceries,629.6,258.4,1996.7,2828.6
439,439,439,439,39.06780556,-77.12466667,39.06202778,-77.12686111,396.2,1175.7,448.3,2794.0,1633.0,1660.3,1732.6999999999998,950.0,1198.0,1422.7,house block,groceries,862.5,364.6,2406.5,3359.3
440,440,440,440,39.06780556,-77.12466667,39.07508333,-77.11530556,273.4,1047.4,295.5,1726.8,1454.8,1454.8,2811.8999999999996,1230.1,3513.7,3825.1,house block,twinbrooke center mall,2529.7999999999997,967.8,3905.3999999999996,4802.9
441,441,441,441,39.06780556,-77.12466667,39.07508333,-77.11530556,273.4,1047.4,295.5,1726.8,1454.8,1454.8,2811.8999999999996,1230.1,3513.7,3825.1,house block,twinbrooke center restaurant,2529.7999999999997,967.8,3905.3999999999996,4802.9
442,442,442,442,39.06780556,-77.12466667,39.07508333,-77.11530556,273.4,1047.4,295.5,1726.8,1454.8,1454.8,2811.8999999999996,1230.1,3513.7,3825.1,house block,twinbrooke center groceries,2529.7999999999997,967.8,3905.3999999999996,4802.9
443,443,443,443,39.06780556,-77.12466667,39.06461111,-77.1395,621.1,2192.5,648.9,3082.9,3045.2,3152.9,1691.3,869.2,2236.2,2281.9,house block,golf,1610.0,533.7,2349.0,3037.2
444,444,444,444,39.06780556,-77.12466667,39.06436111,-77.12802778,436.1,1340.5,538.6,3223.1,1861.8,2093.6,1499.5,861.0,960.3,977.8,house block,mall,691.4000000000001,275.6,2082.5,2914.4
445,445,445,445,39.06780556,-77.12466667,39.06236111,-77.12625,398.9,1130.4,435.8,2767.9,1570.1,1598.0,1688.1,938.1,1136.0,1363.0,house block,mall,817.9000000000001,352.6,2344.5,3299.6
446,446,446,446,39.06780556,-77.12466667,39.05755556,-77.12277778,380.7,1228.0,474.9,2259.6,1705.5,1715.6,2146.3,1104.0,1772.4,2192.8,house block,mall,1276.1,518.6,2980.9,4129.4
447,447,447,447,39.06780556,-77.12466667,39.05441667,-77.11891667,366.5,1448.2,535.8,2437.9,2011.4,2063.2,2436.2,1259.6,2175.0,2936.2,house block,mall,1566.0,674.1,3383.5,4872.9
448,448,448,448,39.06780556,-77.12466667,39.05738889,-77.11919444,351.9,1196.2,492.8,2216.7,1661.4,1841.3,2187.1,1182.9,1829.1999999999998,2558.0,house block,mall,1317.0,597.5,3037.7,4494.6
449,449,449,449,39.06780556,-77.12466667,39.06419444,-77.12419444,394.2,1155.2,459.9,2817.6,1604.5,1674.0,1614.0,983.5,1033.2,1362.8000000000002,house block,mall,743.8,398.1,2241.6000000000004,3299.4
450,450,450,450,39.06780556,-77.12466667,39.07461111,-77.13763889,378.7,1204.1,331.1,1655.4,1672.4,1655.3,1529.5,838.6,2224.7,2287.6,house block,mall,1601.6999999999998,557.7,2124.2,2830.5
451,451,451,451,39.06780556,-77.12466667,39.07461111,-77.13763889,378.7,1204.1,331.1,1655.4,1672.4,1655.3,1529.5,838.6,2224.7,2287.6,house block,services,1601.6999999999998,557.7,2124.2,2830.5
452,452,452,452,39.06780556,-77.12466667,39.06436111,-77.12802778,436.1,1340.5,538.6,3223.1,1861.8,2093.6,1499.5,861.0,960.3,977.8,house block,services,691.4000000000001,275.6,2082.5,2914.4
453,453,453,453,39.06780556,-77.12466667,39.06236111,-77.12625,398.9,1130.4,435.8,2767.9,1570.1,1598.0,1688.1,938.1,1136.0,1363.0,house block,services,817.9000000000001,352.6,2344.5,3299.6
454,454,454,454,39.06780556,-77.12466667,39.05755556,-77.12277778,380.7,1228.0,474.9,2259.6,1705.5,1715.6,2146.3,1104.0,1772.4,2192.8,house block,services,1276.1,518.6,2980.9,4129.4
455,455,455,455,39.06780556,-77.12466667,39.05441667,-77.11891667,366.5,1448.2,535.8,2437.9,2011.4,2063.2,2436.2,1259.6,2175.0,2936.2,house block,services,1566.0,674.1,3383.5,4872.9
456,456,456,456,39.06780556,-77.12466667,39.05738889,-77.11919444,351.9,1196.2,492.8,2216.7,1661.4,1841.3,2187.1,1182.9,1829.1999999999998,2558.0,house block,services,1317.0,597.5,3037.7,4494.6
457,457,457,457,39.06780556,-77.12466667,39.06419444,-77.12419444,394.2,1155.2,459.9,2817.6,1604.5,1674.0,1614.0,983.5,1033.2,1362.8000000000002,house block,services,743.8,398.1,2241.6000000000004,3299.4
458,458,458,458,39.06780556,-77.12466667,39.07461111,-77.13763889,378.7,1204.1,331.1,1655.4,1672.4,1655.3,1529.5,838.6,2224.7,2287.6,house block,services,1601.6999999999998,557.7,2124.2,2830.5
459,459,459,459,39.06594444,-77.12247222,39.06436111,-77.12802778,376.0,1105.6,473.3,2920.9,1535.5,1767.4,1396.8000000000002,781.5,817.7,835.2,house block,mall,588.8,247.1,1939.9,2084.5
460,460,460,460,39.06594444,-77.12247222,39.06236111,-77.12625,338.8,895.5,370.6,2465.7,1243.8,1271.7,1585.4,858.6,993.4,1220.4,house block,mall,715.3,324.1,2201.9,2469.7
461,461,461,461,39.06594444,-77.12247222,39.05755556,-77.12277778,320.5,993.1,409.7,1957.4,1379.3,1389.3,2043.6,1024.5,1629.8,2050.2,house block,mall,1173.5,490.1,2838.3,3299.5
462,462,462,462,39.06594444,-77.12247222,39.05386111,-77.12538889,397.2,1608.6,598.8,3097.3,2234.2,2397.1,2510.7,1112.1,2292.2,2472.5,house block,school,1650.4,577.7,3487.1,3721.7999999999997
463,463,463,463,39.06594444,-77.12247222,39.05447222,-77.11919444,310.5,1229.8,476.4,2158.7,1708.1,1760.0,2350.0,1186.0,2055.4,2816.7,house block,health,1479.9,651.5,3263.9,4066.0
464,464,464,464,39.06594444,-77.12247222,39.05441667,-77.11891667,306.4,1213.2,470.5,2135.7,1685.1,1737.0,2333.5,1180.1,2032.4,2793.6,house block,mall,1463.4,645.6,3240.9,4043.0
465,465,465,465,39.06594444,-77.12247222,39.05738889,-77.11919444,291.8,961.3,427.5,1914.5,1335.1,1515.0,2084.4,1103.4,1686.6,2415.4,house block,mall,1214.4,569.0,2895.1,3664.7
466,466,466,466,39.06594444,-77.12247222,39.06422222,-77.12552778,321.0,878.5,391.3,2459.7,1220.1,1292.0,1419.6,868.4000000000001,763.2,1090.9,house block,health,549.5,333.9,1971.7,2340.2
467,467,467,467,39.06594444,-77.12247222,39.05975,-77.12263889,297.9,715.9,365.4,1921.2,994.4,1239.9,1809.5,965.2,1304.7,1690.9,house block,office,939.4,430.8,2513.1,2940.2
468,468,468,468,39.06594444,-77.12247222,39.06419444,-77.12419444,334.0,920.3,394.7,2515.4,1278.2,1347.7,1511.3000000000002,904.0,890.6,1220.2,house block,mall,641.2,369.6,2099.0,2469.5
469,469,469,469,39.06594444,-77.12247222,39.06566667,-77.12663889,330.3,1018.7,415.0,2652.7,1414.8,1485.0,1261.8000000000002,762.8000000000001,503.8,503.8,house block,restaurants,362.8,174.8,1752.4,1901.6
470,470,470,470,39.06594444,-77.12247222,39.06566667,-77.12663889,330.3,1018.7,415.0,2652.7,1414.8,1485.0,1261.8000000000002,762.8000000000001,503.8,503.8,house block,groceries,362.8,174.8,1752.4,1901.6
471,471,471,471,39.06594444,-77.12247222,39.06730556,-77.12897222,359.2,1223.5,476.5,2924.0,1699.3,1796.8,1089.2,650.9000000000001,828.5,877.3,house block,office,596.5,252.2,1512.7,1513.1
472,472,472,472,39.06594444,-77.12247222,39.06808333,-77.12886111,352.8,1244.4,477.9,2965.7,1728.4,1808.5,1007.1,667.0,857.5,889.0,house block,restaurants,617.5,253.6,1398.7,1533.0
473,473,473,473,39.06594444,-77.12247222,39.06819444,-77.12986111,367.5,1313.5,502.2,3048.7,1824.4,1924.6,1006.0,625.9000000000001,953.5,1005.2,house block,restaurants,686.6,277.9,1397.2,1388.1
474,474,474,474,39.06594444,-77.12247222,39.06819444,-77.12986111,367.5,1313.5,502.2,3048.7,1824.4,1924.6,1006.0,625.9000000000001,953.5,1005.2,house block,restaurants,686.6,277.9,1397.2,1388.1
475,475,475,475,39.06594444,-77.12247222,39.07113889,-77.13161111,396.2,1554.1,463.8,3672.8,2158.5,2278.0,845.1,583.0,1287.6,1319.1,house block,services,927.1,353.1,1173.8,1174.8
476,476,476,476,39.06594444,-77.12247222,39.07077778,-77.13283333,385.2,1597.3,473.0,3639.7,2218.5,2333.4,909.2,601.0,1362.1,1409.0,house block,restaurants,980.7,371.2,1262.7,1264.7
477,477,477,477,39.06594444,-77.12247222,39.07266667,-77.13333333,376.8,1402.1,406.9,3409.4,1947.4,2034.3,997.6,631.8000000000001,1497.9,1530.8,house block,restaurants,1078.5,401.9,1385.5,1386.5
478,478,478,478,39.06594444,-77.12247222,39.07347222,-77.13411111,357.1,1321.5,385.0,3299.9,1835.4,1924.9,1078.1,654.1,1609.8,1642.7,house block,restaurants,1159.1,424.3,1497.4,1498.4
479,479,479,479,39.06594444,-77.12247222,39.07405556,-77.13602778,348.0,1259.5,351.9,3134.1,1749.4,1759.5,1226.4,704.8000000000001,1804.7,1896.1,house block,health,1299.4,475.0,1703.3000000000002,1751.8000000000002
480,480,480,480,39.06594444,-77.12247222,39.07461111,-77.13763889,362.6,1442.3,397.2,3815.6,2003.2,1986.2,1426.8000000000002,759.1,2082.1,2145.0,house block,mall,1499.1,529.2,1981.6,2000.6
481,481,481,481,39.06594444,-77.12247222,39.06436111,-77.12802778,376.0,1105.6,473.3,2920.9,1535.5,1767.4,1396.8000000000002,781.5,817.7,835.2,house block,restaurants,588.8,247.1,1939.9,2084.5
482,482,482,482,39.06594444,-77.12247222,39.06236111,-77.12625,338.8,895.5,370.6,2465.7,1243.8,1271.7,1585.4,858.6,993.4,1220.4,house block,restaurants,715.3,324.1,2201.9,2469.7
483,483,483,483,39.06594444,-77.12247222,39.05755556,-77.12277778,320.5,993.1,409.7,1957.4,1379.3,1389.3,2043.6,1024.5,1629.8,2050.2,house block,restaurants,1173.5,490.1,2838.3,3299.5
484,484,484,484,39.06594444,-77.12247222,39.05441667,-77.11891667,306.4,1213.2,470.5,2135.7,1685.1,1737.0,2333.5,1180.1,2032.4,2793.6,house block,restaurants,1463.4,645.6,3240.9,4043.0
485,485,485,485,39.06594444,-77.12247222,39.05738889,-77.11919444,291.8,961.3,427.5,1914.5,1335.1,1515.0,2084.4,1103.4,1686.6,2415.4,house block,restaurants,1214.4,569.0,2895.1,3664.7
486,486,486,486,39.06594444,-77.12247222,39.06419444,-77.12419444,334.0,920.3,394.7,2515.4,1278.2,1347.7,1511.3000000000002,904.0,890.6,1220.2,house block,restaurants,641.2,369.6,2099.0,2469.5
487,487,487,487,39.06594444,-77.12247222,39.07461111,-77.13763889,362.6,1442.3,397.2,3815.6,2003.2,1986.2,1426.8000000000002,759.1,2082.1,2145.0,house block,restaurants,1499.1,529.2,1981.6,2000.6
488,488,488,488,39.06594444,-77.12247222,39.07425,-77.13766667,368.7,1401.4,388.4,3858.1,1946.4,1942.1,1395.1,750.3000000000001,2038.0,2100.9,house block,groceries,1467.4,520.4,1937.6,1956.6
489,489,489,489,39.06594444,-77.12247222,39.06494444,-77.12786111,362.0,1069.8,463.4,2836.6,1485.8,1717.7,1335.0,764.4000000000001,731.9,749.4,house block,groceries,527.0,229.9,1854.1,1998.7
490,490,490,490,39.06594444,-77.12247222,39.06202778,-77.12686111,336.0,940.8,383.0,2491.8,1306.7,1334.0,1630.0,870.5,1055.4,1280.1,house block,groceries,759.9,336.1,2263.9,2529.4
491,491,491,491,39.06594444,-77.12247222,39.07508333,-77.11530556,248.5,1075.0,307.9,2001.5,1493.1,1517.0,2709.2,1150.6,3371.1,3682.5,house block,twinbrooke center mall,2427.2,939.3,3762.7999999999997,3973.0
492,492,492,492,39.06594444,-77.12247222,39.07508333,-77.11530556,248.5,1075.0,307.9,2001.5,1493.1,1517.0,2709.2,1150.6,3371.1,3682.5,house block,twinbrooke center restaurant,2427.2,939.3,3762.7999999999997,3973.0
493,493,493,493,39.06594444,-77.12247222,39.07508333,-77.11530556,248.5,1075.0,307.9,2001.5,1493.1,1517.0,2709.2,1150.6,3371.1,3682.5,house block,twinbrooke center groceries,2427.2,939.3,3762.7999999999997,3973.0
494,494,494,494,39.06594444,-77.12247222,39.06461111,-77.1395,605.2,2134.4,715.1,4182.9,2964.5,3483.7,1588.6,789.7,2093.6,2139.3,house block,golf,1507.4,505.2,2206.4,2207.3
495,495,495,495,39.06594444,-77.12247222,39.06436111,-77.12802778,376.0,1105.6,473.3,2920.9,1535.5,1767.4,1396.8000000000002,781.5,817.7,835.2,house block,mall,588.8,247.1,1939.9,2084.5
496,496,496,496,39.06594444,-77.12247222,39.06236111,-77.12625,338.8,895.5,370.6,2465.7,1243.8,1271.7,1585.4,858.6,993.4,1220.4,house block,mall,715.3,324.1,2201.9,2469.7
497,497,497,497,39.06594444,-77.12247222,39.05755556,-77.12277778,320.5,993.1,409.7,1957.4,1379.3,1389.3,2043.6,1024.5,1629.8,2050.2,house block,mall,1173.5,490.1,2838.3,3299.5
498,498,498,498,39.06594444,-77.12247222,39.05441667,-77.11891667,306.4,1213.2,470.5,2135.7,1685.1,1737.0,2333.5,1180.1,2032.4,2793.6,house block,mall,1463.4,645.6,3240.9,4043.0
499,499,499,499,39.06594444,-77.12247222,39.05738889,-77.11919444,291.8,961.3,427.5,1914.5,1335.1,1515.0,2084.4,1103.4,1686.6,2415.4,house block,mall,1214.4,569.0,2895.1,3664.7
500,500,500,500,39.06594444,-77.12247222,39.06419444,-77.12419444,334.0,920.3,394.7,2515.4,1278.2,1347.7,1511.3000000000002,904.0,890.6,1220.2,house block,mall,641.2,369.6,2099.0,2469.5
501,501,501,501,39.06594444,-77.12247222,39.07461111,-77.13763889,362.6,1442.3,397.2,3815.6,2003.2,1986.2,1426.8000000000002,759.1,2082.1,2145.0,house block,mall,1499.1,529.2,1981.6,2000.6
502,502,502,502,39.06594444,-77.12247222,39.07461111,-77.13763889,362.6,1442.3,397.2,3815.6,2003.2,1986.2,1426.8000000000002,759.1,2082.1,2145.0,house block,services,1499.1,529.2,1981.6,2000.6
503,503,503,503,39.06594444,-77.12247222,39.06436111,-77.12802778,376.0,1105.6,473.3,2920.9,1535.5,1767.4,1396.8000000000002,781.5,817.7,835.2,house block,services,588.8,247.1,1939.9,2084.5
504,504,504,504,39.06594444,-77.12247222,39.06236111,-77.12625,338.8,895.5,370.6,2465.7,1243.8,1271.7,1585.4,858.6,993.4,1220.4,house block,services,715.3,324.1,2201.9,2469.7
505,505,505,505,39.06594444,-77.12247222,39.05755556,-77.12277778,320.5,993.1,409.7,1957.4,1379.3,1389.3,2043.6,1024.5,1629.8,2050.2,house block,services,1173.5,490.1,2838.3,3299.5
506,506,506,506,39.06594444,-77.12247222,39.05441667,-77.11891667,306.4,1213.2,470.5,2135.7,1685.1,1737.0,2333.5,1180.1,2032.4,2793.6,house block,services,1463.4,645.6,3240.9,4043.0
507,507,507,507,39.06594444,-77.12247222,39.05738889,-77.11919444,291.8,961.3,427.5,1914.5,1335.1,1515.0,2084.4,1103.4,1686.6,2415.4,house block,services,1214.4,569.0,2895.1,3664.7
508,508,508,508,39.06594444,-77.12247222,39.06419444,-77.12419444,334.0,920.3,394.7,2515.4,1278.2,1347.7,1511.3000000000002,904.0,890.6,1220.2,house block,services,641.2,369.6,2099.0,2469.5
509,509,509,509,39.06594444,-77.12247222,39.07461111,-77.13763889,362.6,1442.3,397.2,3815.6,2003.2,1986.2,1426.8000000000002,759.1,2082.1,2145.0,house block,services,1499.1,529.2,1981.6,2000.6
510,510,510,510,39.06461111,-77.12052778,39.06436111,-77.12802778,332.8,1298.0,524.0,2675.2,1802.8,2010.5,1589.2,835.0,1085.0,1102.5,house block,mall,781.2,300.5,2207.2,2351.8
511,511,511,511,39.06461111,-77.12052778,39.06236111,-77.12625,295.6,1088.0,421.2,2220.0,1511.1,1514.9,1777.8,912.1,1260.6999999999998,1487.6999999999998,house block,mall,907.7,377.5,2469.2,2737.0
512,512,512,512,39.06461111,-77.12052778,39.05755556,-77.12277778,277.4,1185.5,460.3,1711.8,1646.6,1632.5,2236.0,1078.0,1897.1,2317.5,house block,mall,1365.9,543.5,3105.6000000000004,3566.8
513,513,513,513,39.06461111,-77.12052778,39.05386111,-77.12538889,354.1,1801.0,649.4,2851.6,2501.5,2640.2,2703.1,1165.6,2559.5,2739.8,house block,school,1842.8000000000002,631.1,3754.4,3989.1
514,514,514,514,39.06461111,-77.12052778,39.05447222,-77.11919444,267.4,1422.3,527.1,1913.1,1975.4,2003.1,2542.4,1239.5,2322.7,3084.0,house block,health,1672.3000000000002,704.9,3531.2000000000003,4333.3
515,515,515,515,39.06461111,-77.12052778,39.05441667,-77.11891667,263.2,1405.7,521.1,1890.1,1952.4,1980.1,2525.9,1233.6,2299.7,3060.8999999999996,house block,mall,1655.8000000000002,699.0,3508.2000000000003,4310.3
516,516,516,516,39.06461111,-77.12052778,39.05738889,-77.11919444,248.6,1153.7,478.1,1668.8,1602.4,1758.2,2276.8,1156.9,1953.8999999999999,2682.7,house block,mall,1406.8,622.4,3162.4,3932.0
517,517,517,517,39.06461111,-77.12052778,39.06422222,-77.12552778,277.9,1070.9,441.9,2214.1,1487.4,1535.2,1612.0,921.9000000000001,1030.5,1358.1999999999998,house block,health,741.9,387.3,2239.0,2607.5
518,518,518,518,39.06461111,-77.12052778,39.05975,-77.12263889,254.8,908.4,416.0,1675.6,1261.7,1483.1,2001.9,1018.7,1572.0,1958.2,house block,office,1131.8,484.20000000000005,2780.4,3207.5
519,519,519,519,39.06461111,-77.12052778,39.06419444,-77.12419444,290.9,1112.8,445.3,2269.7,1545.5,1590.9,1703.7,957.5,1157.9,1487.5,house block,mall,833.5999999999999,423.0,2366.3,2736.8
520,520,520,520,39.06461111,-77.12052778,39.06566667,-77.12663889,287.2,1211.1,465.6,2407.0,1682.1,1728.1,1454.2,816.3000000000001,771.0999999999999,771.0999999999999,house block,restaurants,555.1999999999999,228.2,2019.7,2168.9
521,521,521,521,39.06461111,-77.12052778,39.06566667,-77.12663889,287.2,1211.1,465.6,2407.0,1682.1,1728.1,1454.2,816.3000000000001,771.0999999999999,771.0999999999999,house block,groceries,555.1999999999999,228.2,2019.7,2168.9
522,522,522,522,39.06461111,-77.12052778,39.06730556,-77.12897222,316.1,1416.0,527.2,2678.3,1966.6,2040.0,1281.6,704.4000000000001,1095.8,1144.6,house block,office,788.9,305.6,1780.0,1780.4
523,523,523,523,39.06461111,-77.12052778,39.06808333,-77.12886111,309.7,1436.9,528.6,2720.0,1995.7,2051.7,1199.5,720.5,1124.8,1156.3,house block,restaurants,809.9,307.0,1666.0,1800.3000000000002
524,524,524,524,39.06461111,-77.12052778,39.06819444,-77.12986111,324.4,1506.0,552.9,2803.1,2091.7,2167.8,1198.4,679.4000000000001,1220.8,1272.5,house block,restaurants,879.0,331.3,1664.5,1655.4
525,525,525,525,39.06461111,-77.12052778,39.06819444,-77.12986111,324.4,1506.0,552.9,2803.1,2091.7,2167.8,1198.4,679.4000000000001,1220.8,1272.5,house block,restaurants,879.0,331.3,1664.5,1655.4
526,526,526,526,39.06461111,-77.12052778,39.07113889,-77.13161111,355.1,1746.5,517.3,3152.7,2425.8,2545.3,1037.5,636.5,1554.9,1586.4,house block,services,1119.5,406.5,1441.1000000000001,1442.1000000000001
527,527,527,527,39.06461111,-77.12052778,39.07077778,-77.13283333,351.7,1789.8,526.5,3208.1,2485.8,2600.7,1101.6,654.5,1629.4,1676.3,house block,restaurants,1173.1,424.6,1530.0,1532.0
528,528,528,528,39.06461111,-77.12052778,39.07266667,-77.13333333,352.6,1594.5,460.3,3374.6,2214.7,2301.6,1190.0,685.3000000000001,1765.2,1798.1,house block,restaurants,1270.9,455.29999999999995,1652.8000000000002,1653.8000000000002
529,529,529,529,39.06461111,-77.12052778,39.07347222,-77.13411111,332.9,1513.9,438.4,3265.2,2102.7,2192.2,1270.5,707.6,1877.1,1910.0,house block,restaurants,1351.5,477.70000000000005,1764.7,1765.7
530,530,530,530,39.06461111,-77.12052778,39.07405556,-77.13602778,323.8,1452.0,405.3,3099.3,2016.7,2026.8,1418.8,758.3000000000001,2072.0,2163.3999999999996,house block,health,1491.8000000000002,528.4,1970.6000000000001,2019.1000000000001
531,531,531,531,39.06461111,-77.12052778,39.07461111,-77.13763889,338.4,1634.7,450.7,3780.9,2270.5,2253.4,1619.2,812.6,2349.3999999999996,2412.3,house block,mall,1691.5,582.6,2248.9,2267.9
532,532,532,532,39.06461111,-77.12052778,39.06436111,-77.12802778,332.8,1298.0,524.0,2675.2,1802.8,2010.5,1589.2,835.0,1085.0,1102.5,house block,restaurants,781.2,300.5,2207.2,2351.8
533,533,533,533,39.06461111,-77.12052778,39.06236111,-77.12625,295.6,1088.0,421.2,2220.0,1511.1,1514.9,1777.8,912.1,1260.6999999999998,1487.6999999999998,house block,restaurants,907.7,377.5,2469.2,2737.0
534,534,534,534,39.06461111,-77.12052778,39.05755556,-77.12277778,277.4,1185.5,460.3,1711.8,1646.6,1632.5,2236.0,1078.0,1897.1,2317.5,house block,restaurants,1365.9,543.5,3105.6000000000004,3566.8
535,535,535,535,39.06461111,-77.12052778,39.05441667,-77.11891667,263.2,1405.7,521.1,1890.1,1952.4,1980.1,2525.9,1233.6,2299.7,3060.8999999999996,house block,restaurants,1655.8000000000002,699.0,3508.2000000000003,4310.3
536,536,536,536,39.06461111,-77.12052778,39.05738889,-77.11919444,248.6,1153.7,478.1,1668.8,1602.4,1758.2,2276.8,1156.9,1953.8999999999999,2682.7,house block,restaurants,1406.8,622.4,3162.4,3932.0
537,537,537,537,39.06461111,-77.12052778,39.06419444,-77.12419444,290.9,1112.8,445.3,2269.7,1545.5,1590.9,1703.7,957.5,1157.9,1487.5,house block,restaurants,833.5999999999999,423.0,2366.3,2736.8
538,538,538,538,39.06461111,-77.12052778,39.07461111,-77.13763889,338.4,1634.7,450.7,3780.9,2270.5,2253.4,1619.2,812.6,2349.3999999999996,2412.3,house block,restaurants,1691.5,582.6,2248.9,2267.9
539,539,539,539,39.06461111,-77.12052778,39.07425,-77.13766667,344.5,1593.8,441.9,3823.3,2213.7,2209.4,1587.5,803.8000000000001,2305.3,2368.2,house block,groceries,1659.8000000000002,573.8,2204.9,2223.9
540,540,540,540,39.06461111,-77.12052778,39.06494444,-77.12786111,318.8,1262.2,514.0,2591.0,1753.1,1960.8,1527.4,817.9000000000001,999.1999999999999,1016.6999999999999,house block,groceries,719.4,283.3,2121.4,2266.0
541,541,541,541,39.06461111,-77.12052778,39.06202778,-77.12686111,292.9,1133.3,433.7,2246.2,1574.0,1577.2,1822.4,924.0,1322.6999999999998,1547.4,house block,groceries,952.3,389.5,2531.2,2796.7
